word,frequency,example,gdex,llm_score_old,label,note,llm_score_0,llm_score_1,llm_score_3
svalnatý,11983,"<Svalnatá> policistka si zaslouží obdiv zejména za to, že náročnou práci dokáže dokonale skloubit s kariérou vrcholového sportovce.",0.8825,3.6109640513857206,b,"Keyword not central, too long.",24.616212597820493,12.317559914456474,27.6908757686615
svalnatý,11983,"Ta mohou být krásně tvarovaná, <svalnatá> a hladká.",0.8825,2.6607137620449066,b,Lacks context.,15.61399542093277,12.531076729297638,16.384725093841553
svalnatý,11983,"<Svalnatá> kulička, říká se mu občas s ironií.",0.8825,3.588240349292755,b,Lacks context.,24.462204658985137,14.984494745731354,26.831632137298584
svalnatý,11983,"Pavel byl vysoký a <svalnatý>, ale mírné povahy.",0.8825,3.428397384285927,b,"Too short, keyword is not central and not clear what does it mean.",20.19023650586605,13.353617832064629,21.899391174316406
svalnatý,11983,"Krk je dobré délky, čistý a <svalnatý>.",0.87778,3.821557030507496,b,Lacks context.,22.60320560250964,14.761656369481768,24.5635929107666
svalnatý,11983,"Že i šumivé víno může být pití pro muže, si dnes dokáže přiznat kdejaký <svalnatý> chlapák.",0.875,2.820275330543518,b,Sexist.,16.561076094210147,13.497551567852497,17.32695722579956
svalnatý,11983,Nezkoušejte slečny ve výlohách fotit – během sekundy se vynoří <svalnatý> muž a vy přijdete o foťák!,0.875,2.6560097533113813,b,"Borderline, not sure about the content.",15.696448504223545,11.585460599730997,16.72419548034668
svalnatý,11983,"A konečně se taky dostáváme, jak hlásá nadpis článku, ke <svalnatému> tělu vína.",0.875,4.226932545808646,b,Lacks context.,25.08224719304305,13.381405032598055,28.007457733154297
svalnatý,11983,"Na první pohled <svalnatý>, oblíbený a krásný muž, o kterého stojí každá žena.",0.875,4.374497488828806,b,"Lacks context, sexist.",25.853880917108977,15.107058699314411,28.540586471557617
svalnatý,11983,"Několik věrných fanoušků její odpověď na nenávistný komentář dokonce podpořilo, stejně jako její <svalnatou> postavu.",0.875,3.9896787079175313,b,Lacks context.,23.756012811660767,13.597862672805785,26.29555034637451
svalnatý,11983,"Muž byl v minulosti snad velmi <svalnatý>, ale nyní z něj byla vychrtlá chodící mrtvola.",0.875,3.495497853954633,a,"Keyword is central, it is clear.",20.516085124810537,13.984478358427683,22.14898681640625
svalnatý,11983,"To jsou taky krásné a přece mírně <svalnaté> dámy, a kam to až dotáhly!",0.87187,3.790160079513277,b,Lacks context.,22.32104696205684,16.24608106272561,23.83978843688965
svalnatý,11983,Severus políbil Harryho tělo a přes bílou košili oždiboval jeho <svalnaté> tělo a jemné bradavky.,0.87187,3.303250268300374,c,Sexual content.,19.45914624532064,17.64558474222819,19.91253662109375
svalnatý,11983,"Byl asi dva metry vysoký, <svalnatý>.",0.87187,4.344780945777893,b,Lacks context.,25.67730031410853,13.603988905747732,28.69562816619873
svalnatý,11983,"Díky lopatkám je umožněn dlouhý krok, hřbet je delší a záď pevná a <svalnatá>.",0.87187,3.905058218751635,b,Lacks context.,23.159252767903464,13.299121047769274,25.62428569793701
svalnatý,11983,"Ale je velký, rychlý a <svalnatý>.",0.87187,3.954874251286189,b,Lacks context.,23.405844561258952,12.376905759175619,26.163079261779785
svalnatý,11983,"Vysoký, <svalnatý> muž může mít menší penis než malý, hubený muž.",0.87143,3.1137286717241457,c,Sexual content.,18.38555797880346,10.875724998387424,20.26301622390747
svalnatý,11983,"Vítězové v jednotlivých kategoriích tradičně obdrželi model <svalnaté> postavičky, letos vyobrazené na poháru.",0.86833,3.545734753975501,b,Lacks context.,20.971549199177662,14.608659615883461,22.56227159500122
svalnatý,11983,"Děti v tomto věku vypadají hubenější a <svalnatější>, dokážou už více ovládat svaly.",0.86833,3.3259418964385987,b,Lacks context.,19.673606830376848,13.093683031889109,21.31858777999878
svalnatý,11983,Medděd je neobyčejně vysoký a <svalnatý> muž s černými vlasy.,0.86818,2.420825054645538,b,"Lacks context, keyword not central and not clear.",14.353448581695556,11.646061420440674,15.030295372009277
svalnatý,11983,"BEAR není pouze <svalnatý> a chlupatý chlap, který je pěkný na pohled.",0.86429,3.017569323380788,b,"Lacks context, contain unknown proper noun.",17.79023208618164,12.940298080444336,19.002715587615967
svalnatý,11983,"Byl vysoký jako deset mužů, <svalnatý> s nádherným mečem tvořeným ze světla.",0.86429,4.042662281791369,b,Lacks context.,23.965765144427618,14.985094795624414,26.210932731628418
svalnatý,11983,Vždy si svou mohutnou a <svalnatou> postavou vydobyl poslušnost.,0.86,3.09506176577674,b,Lacks context.,18.44468013445536,15.399332602818808,19.206017017364502
